time,open,high,low,close,Line4,si_dir,si_close,Kernel Estimate,Synthetic Renko Close,last_state_code,kern_reg,OPEN LONG,OPEN SHORT,CLOSE,Regime Flip → LONG,Regime Flip → SHORT,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Volume
2026-02-04T17:00:00+08:00,6946.25,6950.25,6943.5,6947.5,6951.071079001215,-1,89.775,6949.755842766732,6947.75,0,-1,0,0,0,0,0,6949.610819120191,,,,,,,6979.153731337241,6967.151923249065,6955.150115160888,6949.610819120191,6944.071523079494,6932.069714991318,6920.067906903141,0,0,0,0,,,2195
2026-02-04T17:05:00+08:00,6947.5,6949.5,6946.25,6946.5,6951.250653631028,-1,89.41,6949.283935850383,6947.75,0,-1,0,0,0,0,0,6949.0992812092,,,,,,,6978.80968555073,6966.739833786984,6954.669982023237,6949.0992812092,6943.528580395163,6931.458728631416,6919.38887686767,0,0,0,0,,,906
2026-02-04T17:10:00+08:00,6946.25,6947.5,6941.5,6942.5,6951.412255311851,-1,89.2,6948.545999762854,6945.25,3,-1,0,1,0,0,0,6948.291575515559,,,,,,,6978.1800222900465,6966.037840787911,6953.895659285776,6948.291575515559,6942.687491745342,6930.5453102432075,6918.403128741072,0,0,0,0,,,1278
2026-02-04T17:15:00+08:00,6942.25,6943.25,6937,6938.5,6951.549540039492,1,89.3,6947.490768487054,6940.25,1,-1,0,0,0,0,0,6947.182556773835,,,,,,,6977.26166962943,6965.042030031845,6952.822390434259,6947.182556773835,6941.542723113411,6929.323083515826,6917.10344391824,0,0,0,0,,,2580
2026-02-04T17:20:00+08:00,6938.75,6939.5,6934.25,6935.5,6951.661317440057,-1,89.055,6946.218123548707,6936.5,1,-1,0,0,0,0,0,6945.868950358355,,,,,,,6976.138398574203,6963.841435236514,6951.5444718988265,6945.868950358355,6940.193428817883,6927.896465480195,6915.599502142506,0,0,0,0,,,2163
2026-02-04T17:25:00+08:00,6935.75,6938.5,6934,6937.75,6951.749903985616,-1,88.9,6945.090561453759,6936.5,1,-1,0,0,0,0,0,6944.832520689253,,,,,,,6975.282173095541,6962.912001805487,6950.541830515433,6944.832520689253,6939.123210863074,6926.753039573019,6914.382868282965,0,0,0,0,,,1826
2026-02-04T17:30:00+08:00,6938,6940.5,6937,6938,6951.81529948582,-1,88.52,6944.169237195657,6936.5,1,-1,0,0,0,0,0,6943.901176505813,,,,,,,6974.508779106698,6962.074440550088,6949.640101993479,6943.901176505813,6938.162251018147,6925.727912461538,6913.293573904928,0,0,0,0,,,1430
2026-02-04T17:35:00+08:00,6938,6939.25,6934.75,6938,6951.855569696138,-1,88.475,6943.250711707655,6936.5,1,-1,0,0,0,0,0,6943.051948379539,,,,,,,6973.807666367381,6961.31315593482,6948.81864550226,6943.051948379539,6937.285251256818,6924.790740824257,6912.296230391697,0,0,0,0,,,1498
2026-02-04T17:40:00+08:00,6938,6939.75,6932.5,6935.5,6951.867448318392,1,88.7,6942.263867552274,6936.5,1,-1,0,0,0,0,0,6942.060417762892,,,,,,,6972.988282605968,6960.423837513468,6947.859392420969,6942.060417762892,6936.261443104815,6923.696998012316,6911.132552919816,0,0,0,0,,,1817
2026-02-04T17:45:00+08:00,6935.75,6939,6935.5,6937,6951.851851127444,-1,88.305,6941.483853154266,6936.5,1,-1,0,0,0,0,0,6941.291209364668,,,,,,,6972.36916343121,6959.743744591678,6947.118325752145,6941.291209364668,6935.464092977191,6922.838674137659,6910.213255298127,0,0,0,0,,,1125
2026-02-04T17:50:00+08:00,6936.75,6938.75,6934.75,6937.5,6951.806060442897,1,89.1,6940.787836290439,6936.5,1,-1,0,0,0,0,0,6940.651039175687,,,,,,,6971.8637839917355,6959.183606410215,6946.503428828696,6940.651039175687,6934.798649522679,6922.118471941159,6909.438294359639,0,0,0,0,,,1046
