time,open,high,low,close,Line4,si_dir,si_close,Kernel Estimate,Synthetic Renko Close,last_state_code,kern_reg,OPEN LONG,OPEN SHORT,Exit_Renko,Regime Flip → LONG,Regime Flip → SHORT,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Volume
1771233000,24898.75,24901.25,24893,24899.25,24833.21917968671,-1,77.055,24883.268222581522,24898.0625,0,1,0,0,0,0,0,24884.175063116178,,,,,,,25016.911154060876,24962.987117114593,24909.063080168307,24884.175063116178,24859.287046064048,24805.363009117762,24751.43897217148,0,0,0,0,,,189
1771233300,24900,24902.25,24892.75,24902.25,24834.557470387026,1,77.23,24885.547467004366,24899.3125,3,1,0,0,0,0,0,24886.585296524856,,,,,,,25019.104403184974,24965.2685161043,24911.432629023628,24886.585296524856,24861.737964026084,24807.90207694541,24754.066189864738,0,0,0,0,,,103
1771233600,24902,24902,24894.5,24899,24835.97240030267,-1,77.02,24887.494753483956,24899.3125,3,1,0,0,0,0,0,24888.48514744695,,,,,,,25020.674878327198,24966.9728001571,24913.270721986995,24888.48514744695,24863.699572906906,24809.997494736803,24756.295416566703,0,0,0,0,,,250
1771233900,24900.25,24922.25,24899.25,24910.75,24837.4791354023,1,77.125,24890.333354843275,24910.5625,1,1,0,0,0,0,0,24891.239786541457,,,,,,,25023.18430671916,24969.58184539697,24915.979384074777,24891.239786541457,24866.500189008137,24812.897727685944,24759.295266363755,0,0,0,0,,,680
1771234200,24909,24915.5,24907.75,24914.75,24839.069536050127,-1,76.925,24893.19085075561,24913.0625,2,1,0,0,0,0,0,24894.160977436422,,,,,,,25025.7628544165,24972.299591893345,24918.836329370188,24894.160977436422,24869.485625502657,24816.0223629795,24762.559100456343,0,0,0,0,,,187
1771234500,24914.75,24919,24911,24913.5,24840.74299931619,1,77.035,24895.927929071542,24913.0625,2,1,0,0,0,0,0,24896.742903286202,,,,,,,25027.915174600676,24974.62643937917,24921.337704157664,24896.742903286202,24872.14810241474,24818.859367193232,24765.57063197173,0,0,0,0,,,152
1771234800,24913,24914.5,24908,24909.25,24842.48837456257,-1,76.985,24898.065084896694,24910.5625,3,1,0,0,1,0,0,24898.70730577491,,,,,,,25029.352493155533,24976.277885782154,24923.20327840878,24898.70730577491,24874.211333141044,24821.13672576767,24768.06211839429,0,0,0,0,,,162
1771235100,24909.75,24917,24906.5,24915,24844.29476013007,-1,76.935,24900.258404972043,24913.0625,2,1,1,0,0,0,0,24900.96390767384,,,,,,,25031.04133077646,24978.197377641023,24925.35342450558,24900.96390767384,24876.574390842095,24823.730437706654,24770.886484571216,0,0,0,0,,,208
1771235400,24914.25,24916.5,24912,24913,24846.151377033842,1,76.98,24902.238244400418,24913.0625,2,1,0,0,0,0,0,24902.810332001918,,,,,,,25032.213933708157,24979.643720515,24927.07350732184,24902.810332001918,24878.547156681998,24825.976943488837,24773.40673029568,0,0,0,0,,,119
1771235700,24912.5,24915.25,24908,24911.25,24848.053515551353,-1,76.9,24903.801261720262,24913.0625,2,1,0,0,0,0,0,24904.280227844167,,,,,,,25032.94770078564,24980.676539903165,24928.405379020693,24904.280227844167,24880.15507666764,24827.88391578517,24775.612754902693,0,0,0,0,,,148
1771236000,24909.75,24911.5,24894.75,24895.5,24849.985005246177,1,76.95,24904.053763086635,24910.5625,3,1,0,0,1,0,0,24904.11660184159,,,,,,,25032.108857817522,24980.1120038273,24928.11514983708,24904.11660184159,24880.1180538461,24828.12119985588,24776.124345865657,0,0,0,0,,,328
1771236300,24895.5,24900.5,24890,24890,24851.92058552236,-1,76.91,24903.515903388958,24893.0625,1,1,0,0,0,0,0,24903.28099273426,,,,,,,25030.589308303763,24978.87030510365,24927.15130190354,24903.28099273426,24879.41068356498,24827.69168036487,24775.97267716476,0,0,0,0,,,209
1771236600,24891.25,24894.75,24881.5,24890.75,24853.846370623818,-1,76.695,24902.544110678395,24890.5625,2,1,0,0,0,0,0,24902.382087514245,,,,24894.75,,,25029.03541433779,24977.582500315726,24926.12958629366,24902.382087514245,24878.63458873483,24827.181674712763,24775.728760690698,0,0,0,0,,,298
1771236900,24890,24890.75,24879,24887.25,24855.74666437846,1,76.95,24901.16891752995,24886.8125,2,1,0,0,0,0,0,24901.081908354226,,,,,,,25027.091342035634,24975.900009602563,24924.708677169492,24901.081908354226,24877.45513953896,24826.26380710589,24775.07247467282,0,0,0,0,,,190
1771237200,24887,24894,24885,24889.5,24857.627441134668,1,77.085,24900.026537747373,24889.3125,2,1,0,0,0,0,0,24899.91052249598,,,,,,,25025.25618449008,24974.33450930498,24923.412834119874,24899.91052249598,24876.408210872083,24825.486535686978,24774.564860501876,0,0,0,0,,,175
1771237500,24888,24889,24884.5,24885.5,24859.485163477988,1,77.13,24898.575806292174,24886.8125,2,1,0,0,0,0,0,24898.397337122293,,,,,,,25023.00892674233,24972.385468459186,24921.762010176048,24898.397337122293,24875.032664068538,24824.4092057854,24773.785747502257,0,0,0,0,,,133
1771237800,24886.75,24886.75,24871,24884.75,24861.306847172087,-1,77.105,24896.74716792217,24881.8125,1,1,0,0,0,0,0,24896.829031898837,,,,,,,25020.777100567033,24970.423197670578,24920.069294774123,24896.829031898837,24873.58876902355,24823.234866127095,24772.88096323064,0,0,0,0,,,300
1771238100,24883.5,24888.75,24877.75,24880.25,24863.093197040514,-1,77.055,24894.97111142428,24881.8125,1,1,0,0,0,0,0,24894.922444348103,,,,,,,25018.220277412078,24968.13053272984,24918.040788047598,24894.922444348103,24871.80410064861,24821.714355966367,24771.62461128413,0,0,0,0,,,164
1771238400,24880.25,24898,24878,24895,24864.84362507627,1,77.17,24894.19042575436,24884.3125,3,1,0,0,0,0,0,24894.46656780049,,,,,,,25017.238788070576,24967.36257358585,24917.48635910113,24894.46656780049,24871.446776499848,24821.570562015128,24771.694347530403,0,0,0,0,,,214
1771238700,24896,24899.75,24883,24887.75,24866.552917240027,-1,77.16,24893.348624520426,24889.3125,1,1,0,0,0,0,0,24893.464993067548,,,,,,,25015.793765606773,24966.097701762716,24916.401637918654,24893.464993067548,24870.52834821644,24820.83228437238,24771.136220528322,0,0,0,0,,,313
1771239000,24888.5,24891.75,24878.75,24882.25,24868.21394536884,-1,77.15,24892.095250145227,24886.8125,2,1,0,0,0,0,0,24892.073409543624,,,,,,,25013.992049520708,24964.462602030017,24914.933154539325,24892.073409543624,24869.213664547922,24819.68421705723,24770.15476956654,0,0,0,0,,,144
1771239300,24882.75,24885.5,24868.25,24878.25,24869.820790417765,-1,77.055,24890.370702774355,24878.0625,1,1,0,0,0,0,0,24890.405009244678,,,,,,,25011.994428441034,24962.598726892516,24913.203025343995,24890.405009244678,24867.60699314536,24818.21129159684,24768.81559004832,0,0,0,0,,,252
1771239600,24878.5,24879.25,24861,24864.25,24871.365411313178,-1,77,24887.80643005516,24868.0625,1,1,0,0,0,0,0,24887.574290525266,,,,,,,25008.922065563875,24959.62453195444,24910.326998345005,24887.574290525266,24864.82158270553,24815.524049096093,24766.226515486658,0,0,0,0,,,230
1771239900,24862.75,24867.5,24851,24851.25,24872.83841865509,-1,76.905,24884.292145989155,24855.5625,1,1,0,0,0,0,0,24883.69258744608,,,,,,,25004.860803417883,24955.63621567934,24906.411627940794,24883.69258744608,24860.973546951365,24811.74895921282,24762.524371474276,0,0,0,0,,,233
1771240200,24850.5,24860,24842.5,24859.5,24874.21615582748,-1,76.855,24880.951219002956,24855.5625,1,1,0,0,0,0,0,24880.73527913255,,,,,,,25001.793293250463,24952.61347501506,24903.43365677966,24880.73527913255,24858.03690148544,24808.85708325004,24759.677265014638,0,0,0,0,,,396
1771240500,24858.5,24865.5,24854,24863,24875.511668624375,1,76.93,24878.348140296464,24858.0625,3,-1,0,0,0,0,1,24878.2898455044,,,,,,,24999.225851420604,24950.095599017146,24900.965346613688,24878.2898455044,24855.614344395115,24806.484091991657,24757.3538395882,0,0,0,0,,,225
1771240800,24862.25,24865,24852.25,24863.25,24876.715669979705,-1,76.88,24875.92014833456,24860.5625,2,-1,0,0,0,0,0,24876.088272957146,,,,,,,24996.902200326418,24947.82154233265,24898.740884338884,24876.088272957146,24853.435661575408,24804.35500358164,24755.274345587874,0,0,0,0,,,230
1771241100,24862,24873,24862,24869,24877.831983851047,1,77.04,24874.38464230351,24868.0625,1,-1,0,0,0,0,0,24874.631894400147,,,,,,,24995.29763591111,24946.27717842228,24897.256720933452,24874.631894400147,24852.00706786684,24802.986610378015,24753.966152889185,0,0,0,0,,,134
1771241400,24869,24871,24855.25,24855.25,24878.86169672073,-1,76.965,24872.242858429,24865.5625,2,-1,0,1,0,0,0,24872.135547084963,,,,,,,24992.681654391494,24943.709798298216,24894.737942204938,24872.135547084963,24849.533151964988,24800.56129587171,24751.589439778432,0,0,0,0,,,103
1771241700,24854,24870.5,24851,24870.5,24879.820176442296,-1,76.94,24870.905897698078,24865.5625,2,-1,0,0,0,0,0,24871.24780579187,,,,,,,24991.745841457145,24942.793514468125,24893.84118747911,24871.24780579187,24848.654424104632,24799.702097115616,24750.749770126597,0,0,0,0,,,325
1771242000,24871.5,24872.75,24865,24867.5,24880.717272063077,1,77.04,24869.9944640421,24868.0625,3,-1,0,0,1,0,0,24870.27543543464,,,,,,,24990.64783441564,24941.746547329607,24892.845260243575,24870.27543543464,24847.705610625704,24798.804323539673,24749.90303645364,0,0,0,0,,,131
1771242300,24867.25,24867.5,24860,24864.25,24881.531002710504,-1,76.935,24868.889246456674,24865.5625,2,-1,0,0,0,0,0,24869.186607076346,,,,,,,24989.355289284074,24940.536762137184,24891.718234990294,24869.186607076346,24846.6549791624,24797.83645201551,24749.017924868618,0,0,0,0,,,84
1771242600,24864.5,24874.75,24863.5,24872,24882.252969750723,1,77.03,24868.551729851795,24868.0625,2,-1,0,0,0,0,0,24868.971735931307,,,,,,,24988.905270763513,24940.18227223793,24891.459273712346,24868.971735931307,24846.48419815027,24797.761199624685,24749.0382010991,0,0,0,0,,,104
1771242900,24871.75,24871.75,24861,24863.25,24882.87695712763,1,77.08,24867.841995418883,24865.5625,2,-1,0,0,0,0,0,24868.105461259118,,,,,,,24987.7682175568,24939.155222810867,24890.542228064933,24868.105461259118,24845.668694453303,24797.05569970737,24748.442704961435,0,0,0,0,,,117
1771243200,24863.25,24864,24849,24852.75,24883.392510122074,-1,77.05,24866.321325992758,24855.5625,1,-1,0,0,0,0,0,24866.391668704793,,,,,,,24985.801464966178,24937.29123523499,24888.781005503803,24866.391668704793,24844.002331905784,24795.492102174598,24746.981872443408,0,0,0,0,,,203
1771243500,24852,24861.75,24849.5,24860,24883.8035858541,-1,76.93,24865.2022022696,24855.5625,1,-1,0,0,0,0,0,24865.452121984737,,,,,,,24984.596277454468,24936.19396429489,24887.79165113531,24865.452121984737,24843.112592834164,24794.710279674586,24746.307966515007,0,0,0,0,,,154
1771243800,24860.25,24860.5,24852,24858.5,24884.112797245936,-1,76.775,24864.151910764802,24855.5625,1,-1,0,0,0,0,0,24864.483599207724,,,,,,,24983.305520812555,24935.034115160594,24886.76270950863,24864.483599207724,24842.204488906817,24793.933083254855,24745.661677602893,0,0,0,0,,,132
1771244100,24858.25,24858.5,24847.75,24858.5,24884.322693827213,1,76.79,24863.073439933178,24855.5625,1,-1,0,0,0,0,0,24863.632147789,,,,,,,24982.104412380857,24933.975054890416,24885.845697399975,24863.632147789,24841.41859817803,24793.289240687587,24745.159883197146,0,0,0,0,,,165
1771244400,24858.25,24863.75,24853.5,24863.5,24884.44024738894,1,76.845,24862.5741457402,24858.0625,3,-1,0,0,0,0,0,24863.331043963608,,,,,,,24981.424827590952,24933.449227992343,24885.473628393735,24863.331043963608,24841.18845953348,24793.212859934873,24745.237260336264,0,0,0,0,,,146
1771244700,24864.5,24880.5,24861.5,24877.75,24884.484228014386,-1,76.82,24863.377640447445,24874.3125,1,-1,0,0,0,0,0,24864.406524606435,,,,,,,24982.202420291094,24934.3478376692,24886.49325504731,24864.406524606435,24842.31979416556,24794.46521154367,24746.610628921775,0,0,0,0,,,387
1771245000,24877.5,24877.5,24858,24867,24884.435732409915,1,76.96,24863.61300634179,24871.8125,2,-1,0,0,0,0,0,24864.563389838968,,,,,,,24982.149320473425,24934.380036153176,24886.61075183293,24864.563389838968,24842.516027845006,24794.74674352476,24746.97745920451,0,0,0,0,,,292
1771245300,24865.75,24874.25,24856,24872.75,24884.29989253214,-1,76.87,24864.029475443676,24869.3125,2,-1,0,0,0,0,0,24865.2750201605,,,,,,,24982.72328990401,24935.00993032071,24887.29657073741,24865.2750201605,24843.253469583593,24795.540110000293,24747.826750416993,0,0,0,0,,,174
1771245600,24871.75,24871.75,24853,24855,24884.067016205798,1,76.875,24863.542410018927,24859.3125,1,-1,0,0,0,0,0,24864.389385667153,,,,,,,24981.77684747148,24934.08819111347,24886.399534755463,24864.389385667153,24842.379236578843,24794.690580220835,24747.001923862827,0,0,0,0,,,195
1771245900,24855,24865.75,24852.25,24864,24883.74920209793,1,76.895,24863.333747846315,24859.3125,1,-1,0,0,0,0,0,24864.333196221512,,,,,,,24981.6671941362,24934.000257483356,24886.333320830516,24864.333196221512,24842.33307161251,24794.66613495967,24746.999198306825,0,0,0,0,,,165
1771246200,24865,24870.5,24862,24862.25,24883.352880482696,-1,76.79,24863.38935285775,24861.8125,3,-1,0,0,0,0,0,24864.132043616257,,,,,,,24981.357017382205,24933.73437178979,24886.11172619737,24864.132043616257,24842.152361035143,24794.529715442724,24746.90706985031,0,0,0,0,,,117
1771246500,24861,24870.75,24861,24869.5,24882.887388937797,1,76.86,24863.755562322534,24866.8125,1,-1,0,0,0,0,0,24864.579289176283,,,,,,,24981.651821952746,24934.091105512307,24886.53038907187,24864.579289176283,24842.628189280695,24795.06747284026,24747.50675639982,0,0,0,0,,,80
1771246800,24869.75,24871.5,24857.5,24863,24882.354458922604,1,76.945,24863.769730068616,24864.3125,2,-1,0,0,0,0,0,24864.4477806176,,,,,,,24981.376232828577,24933.87404911787,24886.37186540716,24864.4477806176,24842.52369582804,24795.02151211733,24747.519328406623,0,0,0,0,,,146
1771247100,24862.25,24864.25,24853.75,24857.5,24881.765031333307,1,76.99,24863.28745497846,24859.3125,1,-1,0,0,0,0,0,24863.819576913214,,,,,,,24980.569482100567,24933.139833118206,24885.71018413584,24863.819576913214,24841.928969690587,24794.499320708223,24747.06967172586,0,0,0,0,,,153
1771247400,24856.5,24868,24856.5,24859.25,24881.136232309138,-1,76.895,24863.03902387262,24859.3125,1,-1,0,0,0,0,0,24863.35741784187,,,,,,,24979.905950870107,24932.558109327387,24885.210267784667,24863.35741784187,24841.504567899075,24794.156726356356,24746.808884813636,0,0,0,0,,,168
1771247700,24859,24864.5,24856,24862.5,24880.477431076783,-1,76.89,24862.862287665146,24859.3125,1,-1,0,0,0,0,0,24863.21778594186,,,,,,,24979.50637561165,24932.2641360583,24885.021896504946,24863.21778594186,24841.41367537877,24794.171435825418,24746.929196272067,0,0,0,0,,,129
1771248000,24862.5,24866.75,24856.75,24858,24879.794905691728,-1,76.865,24862.566304247182,24859.3125,1,-1,0,0,0,0,0,24862.693838649222,,,,,,,24978.684783681078,24931.563462261885,24884.442140842693,24862.693838649222,24840.94553645575,24793.82421503656,24746.702893617366,0,0,0,0,,,144
1771248300,24856.25,24866,24856.25,24864.5,24879.089262361027,-1,76.79,24862.542236052457,24861.8125,3,-1,0,0,0,0,0,24862.764552015076,,,,,,,24978.41972414111,24931.43481046491,24884.44989678871,24862.764552015076,24841.079207241444,24794.094293565242,24747.109379889043,0,0,0,0,,,171
1771248600,24863,24875.75,24862.75,24873.25,24878.37528111293,1,76.96,24863.288066712517,24870.5625,1,-1,0,0,0,0,0,24863.64716442241,,,,,,,24978.972341393954,24932.121488249264,24885.270635104574,24863.64716442241,24842.023693740248,24795.17284059556,24748.32198745087,0,0,0,0,,,261
1771248900,24873.25,24873.5,24861.5,24864.5,24877.655152561285,-1,76.775,24863.560113256473,24868.0625,2,-1,0,0,0,0,0,24863.742353938378,,,,,,,24978.733535492203,24932.018367985962,24885.30320047972,24863.742353938378,24842.181507397036,24795.466339890794,24748.751172384553,0,0,0,0,,,181
1771249200,24863.75,24866,24852.75,24859.75,24876.923457177276,1,76.865,24863.23202201457,24860.5625,1,-1,0,0,0,0,0,24863.398634382047,,,,,,,24978.06990873074,24931.484703526585,24884.899498322426,24863.398634382047,24841.89777044167,24795.31256523751,24748.727360033354,0,0,0,0,,,271
1771249500,24860.75,24864.5,24847.75,24852.25,24876.167660971125,-1,76.79,24862.422946676368,24854.3125,1,-1,0,0,0,0,0,24862.391121803103,,,,,,,24976.800238113447,24930.32153461237,24883.84283111129,24862.391121803103,24840.939412494914,24794.460708993836,24747.98200549276,0,0,0,0,,,251
1771249800,24852,24854,24846.25,24848.5,24875.386369794753,1,76.825,24861.165072305266,24849.3125,1,-1,0,0,0,0,0,24861.030922330654,,,,,,,24975.126080043152,24928.774922222452,24882.42376440175,24861.030922330654,24839.63808025956,24793.286922438856,24746.935764618156,0,0,0,0,,,244
1771250100,24848.25,24854.25,24844.25,24844.25,24874.584411404718,1,76.89,24859.69167506493,24846.8125,2,-1,0,0,0,0,0,24859.31652552067,,,,,,,24973.077273818606,24926.86196982257,24880.646665826534,24859.31652552067,24837.986385214805,24791.77108121877,24745.555777222733,0,0,0,0,,,191
1771250400,24844.25,24844.25,24826,24827,24873.75169904062,-1,76.845,24856.834848423518,24831.8125,1,-1,0,0,0,0,0,24856.08311169113,,,,,,,24969.590705356364,24923.478245429862,24877.36578550336,24856.08311169113,24834.800437878897,24788.687977952395,24742.575518025893,0,0,0,0,,,665
1771250700,24826.75,24832.5,24816.75,24818,24872.8891976284,1,76.94,24853.15218190154,24821.8125,1,-1,0,0,0,0,0,24852.102801613535,,,,,,,24965.40652616767,24919.376888067552,24873.347249967435,24852.102801613535,24830.858353259635,24784.828715159518,24738.7990770594,0,0,0,0,,,620
1771251000,24817.75,24817.75,24783.25,24784,24871.976810747798,-1,76.88,24846.945326067565,24793.0625,1,-1,0,1,0,0,0,24845.168028357286,,,,,,,24958.543778221516,24912.484879839172,24866.42598145683,24845.168028357286,24823.910075257743,24777.8511768754,24731.792278493056,0,0,0,0,,,1736
1771251300,24784,24792,24767.75,24780.5,24871.006662485976,1,76.925,24839.835333831692,24780.5625,1,-1,0,0,0,0,0,24838.132801520314,,,,,,,24951.723344306512,24905.57718629962,24859.431028292725,24838.132801520314,24816.834574747903,24770.68841674101,24724.542258734116,0,0,0,0,,,1872
1771251600,24779.75,24784.75,24762.25,24774.5,24869.964100177982,-1,76.855,24832.42661103774,24774.3125,1,-1,0,0,0,0,0,24830.83534950904,,,,,,,24944.754007531643,24898.47455270996,24852.195097888278,24830.83534950904,24809.475601129805,24763.196146308124,24716.91669148644,0,0,0,0,,,1222
1771251900,24776.5,24781.25,24754.75,24764,24868.84382355838,-1,76.75,24824.64829084919,24766.8125,1,-1,0,0,0,0,0,24822.96295936948,,,,,,,24937.36235789789,24890.887602245726,24844.412846593557,24822.96295936948,24801.513072145404,24755.038316493235,24708.56356084107,0,0,0,0,,,1350
1771252200,24762.75,24776.5,24746,24757.5,24867.632419277168,1,76.785,24816.709823319,24760.5625,1,-1,0,0,0,0,0,24814.957387382186,,,,,,,24930.026199569747,24883.279494618553,24836.532789667355,24814.957387382186,24793.381985097018,24746.63528014582,24699.888575194625,0,0,0,0,,,2995
1771252500,24756.75,24769.5,24730,24731,24866.317176859382,-1,76.7,24807.54845668242,24740.5625,1,-1,0,0,0,0,0,24805.061208134684,,,,,,,24921.083122239994,24873.949219634713,24826.81531702943,24805.061208134684,24783.307099239937,24736.173196634656,24689.039294029375,0,0,1,0,,,2791
1771252800,24732.5,24745.5,24711.5,24723.25,24864.87440909618,-1,76.54,24797.637996225127,24726.8125,1,-1,0,0,0,0,0,24795.04883745482,,,,,,,24912.220635897374,24864.619592780087,24817.018549662796,24795.04883745482,24773.07912524684,24725.47808212955,24677.877039012263,0,0,0,0,,,2407
1771253100,24723.5,24731,24692.75,24727.25,24863.294220627442,-1,76.47,24787.827156847117,24720.5625,1,-1,0,0,0,0,0,24786.102999620587,,,,,,,24904.65392447228,24856.49261125128,24808.33129803028,24786.102999620587,24763.874701210894,24715.713387989894,24667.552074768893,0,0,0,0,,,2821
1771253400,24729,24759,24728.75,24754,24861.620356351035,-1,76.46,24781.421707123212,24723.0625,0,-1,0,0,1,0,0,24780.32959457623,,,,,,,24900.370552375483,24851.603913269537,24802.83727416359,24780.32959457623,24757.82191498887,24709.05527588292,24660.288636776975,0,0,0,0,,,2052
1771253700,24754.25,24782.75,24753.25,24768,24859.872647450815,1,76.535,24777.521198037186,24766.8125,1,-1,0,0,0,0,0,24776.60695187879,,,,,,,24898.219631211945,24848.814480232853,24799.40932925376,24776.60695187879,24753.804574503825,24704.39942352473,24654.99427254564,0,0,0,0,,,2277
1771254000,24768,24791.5,24767,24787,24858.076955677716,-1,76.185,24775.71590980629,24783.0625,1,-1,0,0,0,0,0,24775.31277104967,,,,,,,24898.500183817392,24848.455297380504,24798.41041094362,24775.31277104967,24752.21513115572,24702.170244718836,24652.125358281948,0,0,0,0,,,1432
1771254300,24787.75,24797.5,24774.75,24783.25,24856.249018656483,1,76.205,24774.696891681368,24784.3125,0,-1,0,0,0,0,0,24774.309269453886,,,,,,,24899.038098388697,24848.36701163393,24797.695924879165,24774.309269453886,24750.92261402861,24700.251527273842,24649.580440519076,0,0,0,0,,,1508
1771254600,24784.25,24784.75,24755.75,24757.75,24854.364871995935,-1,76.14,24772.33845274444,24781.8125,0,-1,0,1,0,0,0,24771.50084223435,,,,,,,24897.800830891203,24846.491460499354,24795.182090107508,24771.50084223435,24747.81959436119,24696.510223969344,24645.200853577495,0,0,0,0,,,1406
1771254900,24757.75,24772,24739.75,24744.75,24852.411634953645,1,76.165,24769.200551518607,24750.5625,1,-1,0,0,0,0,0,24767.9627353071,,,,,,,24895.891172230193,24843.920244730187,24791.94931723018,24767.9627353071,24743.97615338402,24692.005225884015,24640.03429838401,0,0,0,0,24729.5,,1824
1771255200,24745.25,24752.25,24720.5,24729.5,24850.373233991602,1,76.245,24764.884284847314,24733.0625,1,-1,0,0,0,0,0,24763.431794108837,,,,,,,24893.0303906966,24840.380960832823,24787.731530969042,24763.431794108837,24739.132057248633,24686.482627384852,24633.833197521075,0,0,0,0,,,1720
1771255500,24729.25,24729.75,24709.75,24709.75,24848.22612094445,-1,76.24,24759.26671289527,24715.5625,1,-1,0,0,0,0,0,24757.45681298431,,,,,,,24888.615408304824,24835.332228955864,24782.049049606907,24757.45681298431,24732.864576361713,24679.581397012756,24626.298217663796,0,0,0,0,,,1351
1771255800,24709,24723,24684,24695,24845.940630111716,-1,75.965,24752.588615117387,24699.3125,1,-1,0,0,0,0,0,24750.49143472169,,,,,,,24883.32717404086,24829.362654942448,24775.398135844036,24750.49143472169,24725.584733599346,24671.620214500934,24617.65569540252,0,0,0,0,,,2650
1771256100,24694.5,24702.25,24682.75,24698.75,24843.526848030087,1,76.17,24745.95534359698,24696.8125,0,-1,0,0,0,0,0,24744.259069738368,,,,,,,24878.644930499602,24824.05067456535,24769.4564186311,24744.259069738368,24719.061720845635,24664.467464911384,24609.873208977133,0,0,0,0,,,1376
1771256400,24699.5,24711.75,24682.75,24686,24840.98233233971,-1,76.15,24739.36047901011,24691.8125,1,-1,0,0,0,0,0,24737.273530983428,,,,,,,24873.196354200976,24817.977707268845,24762.759060336717,24737.273530983428,24711.78800163014,24656.56935469801,24601.35070776588,0,0,0,0,,,1829
1771256700,24686.25,24718,24678.5,24715,24838.338750107687,-1,76.08,24734.566142305855,24694.3125,0,-1,0,0,1,0,0,24733.375882858523,,,,,,,24870.947831679412,24815.059227470927,24759.17062326244,24733.375882858523,24707.58114245461,24651.69253824612,24595.803934037634,0,0,0,0,,,1880
1771257000,24716.25,24731.5,24711.75,24714.5,24835.608041744323,1,76.175,24731.2875230868,24718.0625,1,-1,0,0,0,0,0,24729.916115695603,,,,,,,24869.0053128529,24812.500326507747,24755.995340162597,24729.916115695603,24703.83689122861,24647.33190488346,24590.826918538307,0,0,0,0,,,1279
1771257300,24715,24716,24688,24692.25,24832.76809584313,-1,76.025,24726.565216020666,24715.5625,0,-1,0,1,0,0,0,24724.889351683916,,,,,,,24865.464296028615,24808.35572488858,24751.247153748547,24724.889351683916,24698.531549619285,24641.42297847925,24584.314407339218,0,0,0,0,,,1386
1771257600,24692.25,24704.5,24683.75,24700,24829.818993897978,-1,75.88,24722.289805744815,24698.0625,1,-1,0,0,0,0,0,24721.026217898507,,,,,,,24862.966696004594,24805.303376773998,24747.640057543398,24721.026217898507,24694.412378253615,24636.749059023015,24579.08573979242,0,0,0,0,,,1312
1771257900,24700.75,24736.5,24698,24733.5,24826.80041344513,-1,75.745,24721.043150422138,24700.5625,0,-1,0,0,1,0,0,24720.66285723563,,,,,,,24864.068644621744,24805.810043496138,24747.551442370528,24720.66285723563,24693.774272100734,24635.515670975125,24577.25706984952,0,0,0,0,,,1215
1771258200,24732.75,24752.25,24732.25,24751.5,24823.74349903059,1,75.855,24722.168514385907,24746.8125,1,-1,0,0,0,0,0,24722.3435525038,,,,,,,24867.087815572664,24808.28545870094,24749.483101829213,24722.3435525038,24695.204003178387,24636.401646306662,24577.599289434937,0,0,0,0,,,1289
1771258500,24752,24753.5,24703.75,24708.25,24820.616102391476,-1,75.65,24721.055373673815,24744.3125,0,-1,0,0,0,0,0,24720.41456695903,,,,,,,24866.733288788564,24807.291308045315,24747.84932730207,24720.41456695903,24692.97980661599,24633.537825872743,24574.095845129494,0,0,0,0,,,1585
1771258800,24707.25,24717.25,24700,24703,24817.407086685336,1,75.835,24719.06390155598,24706.8125,1,-1,0,0,0,0,0,24718.259061818007,,,,,,,24865.989093253465,24805.97376798281,24745.958442712155,24718.259061818007,24690.55968092386,24630.544355653205,24570.52903038255,0,0,0,0,,,1191
1771259100,24703.5,24730.5,24697,24727.5,24814.138578309357,1,76.21,24718.678611357875,24709.3125,0,-1,0,0,0,0,0,24718.589271283403,,,,,,,24867.763055895382,24807.161205896766,24746.55935589815,24718.589271283403,24690.619186668657,24630.01733667004,24569.415486671423,0,0,0,0,,,1335
1771259400,24727.5,24741.75,24713.75,24716.75,24810.814923447655,1,76.5,24718.631886139454,24721.8125,1,-1,0,0,0,0,0,24718.10579313426,,,,,,,24868.68979302437,24807.515043069012,24746.340293113655,24718.10579313426,24689.87129315486,24628.696543199505,24567.52179324415,0,0,0,0,,,1251
1771259700,24715.25,24716.25,24670.75,24673.25,24807.38727405433,-1,76.3,24715.178357066034,24719.3125,0,-1,0,0,0,0,0,24713.78296611396,,,,,,,24865.956136494708,24804.135786027528,24742.315435560347,24713.78296611396,24685.25049666757,24623.43014620039,24561.60979573321,0,0,0,0,,,2173
1771260000,24673,24704.25,24671.25,24701.5,24803.878205654448,1,76.35,24712.878893861383,24695.5625,1,-1,0,0,0,0,0,24712.168908747422,,,,,,,24865.952005302177,24803.477622326805,24741.003239351438,24712.168908747422,24683.334578143407,24620.86019516804,24558.385812192668,0,0,0,0,,,1716
1771260300,24703.5,24728.5,24697.5,24724.5,24800.327118553152,-1,76.27,24712.917647213362,24698.0625,0,-1,0,0,0,0,0,24712.794185041144,,,,,,,24868.178445996153,24805.05358998318,24741.92873397021,24712.794185041144,24683.65963611208,24620.534780099108,24557.409924086136,0,0,0,0,,,1063
