time,open,high,low,close,Line4,si_dir,si_close,Kernel Estimate,Synthetic Renko Close,last_state_code,kern_reg,OPEN LONG,OPEN SHORT,Exit_Renko,Regime Flip → LONG,Regime Flip → SHORT,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Volume
2026-02-23T15:44:00+08:00,5156.2,5156.7,5156.2,5156.7,5153.201261867466,1,85.415,5155.488395549125,5156.825,2,1,0,0,0,0,0,5155.485793876222,,,,,,,5167.340575160042,5162.52457026349,5157.708565366938,5155.485793876222,5153.263022385505,5148.447017488953,5143.631012592401,0,0,0,0,,,4
2026-02-23T15:44:15+08:00,5156.7,5157,5155.6,5155.6,5153.1712198023415,1,85.475,5155.600231895476,5156.825,2,1,0,0,0,0,0,5155.564763812819,,,,,,,5167.3492640320665,5162.561810817997,5157.774357603928,5155.564763812819,5153.35517002171,5148.567716807642,5143.780263593572,0,0,0,0,,,9
2026-02-23T15:44:30+08:00,5155.7,5157.5,5155.7,5156.1,5153.149244982155,0,85.475,5155.730381881739,5156.825,2,1,0,0,0,0,0,5155.671837930276,,,,,,,5167.396914239253,5162.633601988731,5157.870289738209,5155.671837930276,5153.473386122342,5148.71007387182,5143.946761621298,0,0,0,0,,,25
2026-02-23T15:44:45+08:00,5156.5,5158.1,5156.5,5157.4,5153.134725856786,1,85.5,5155.9356959261,5157.325,3,1,0,0,0,0,0,5155.882393411455,,,,,,,5167.5565505431605,5162.813924208405,5158.07129787365,5155.882393411455,5153.69348894926,5148.950862614505,5144.20823627975,0,0,0,0,,,28
2026-02-23T15:45:00+08:00,5157.7,5158.4,5157.7,5158.4,5153.128935112663,0,85.5,5156.204176970628,5157.825,2,1,0,0,0,0,0,5156.168247980511,,,,,,,5167.78876276994,5163.067928636734,5158.347094503529,5156.168247980511,5153.989401457494,5149.268567324289,5144.547733191082,0,0,0,0,,,6
2026-02-23T15:45:15+08:00,5158.2,5158.2,5156.6,5156.6,5153.1324162990195,0,85.5,5156.34167634078,5157.825,2,1,0,0,0,0,0,5156.2708273850985,,,,,,,5167.845865854827,5163.143506476499,5158.441147098172,5156.2708273850985,5154.100507672025,5149.398148293698,5144.69578891537,0,0,0,0,,,18
2026-02-23T15:45:30+08:00,5156.4,5157,5156.1,5157,5153.1465463093655,1,85.56,5156.439865303033,5156.825,0,1,0,0,1,0,0,5156.39190943276,,,,,,,5167.920673945453,5163.237113362172,5158.553552778891,5156.39190943276,5154.23026608663,5149.546705503349,5144.8631449200675,0,0,0,0,,,8
2026-02-23T15:45:45+08:00,5156.7,5158.5,5156.6,5158.3,5153.171090837671,1,85.615,5156.625970085917,5157.825,2,1,0,0,0,0,0,5156.615622383912,,,,,,,5168.109432193645,5163.440071958441,5158.770711723237,5156.615622383912,5154.460533044587,5149.791172809382,5145.121812574178,0,0,0,0,,,24
2026-02-23T15:46:00+08:00,5158.1,5158.1,5157.5,5157.6,5153.203163728455,1,85.655,5156.774293272711,5157.825,2,1,0,0,0,0,0,5156.757917481588,,,,,,,5168.211622193942,5163.558554654548,5158.905487115155,5156.757917481588,5154.610347848022,5149.9572803086285,5145.304212769234,0,0,0,0,,,11
2026-02-23T15:46:15+08:00,5157.1,5157.1,5156.9,5156.9,5153.241608355182,-1,85.605,5156.838488792487,5157.825,2,1,0,0,0,0,0,5156.821162047143,,,,,,,5168.224818461373,5163.592083043091,5158.959347624811,5156.821162047143,5154.682976469475,5150.0502410511945,5145.417505632913,0,0,0,0,,,4
2026-02-23T15:46:30+08:00,5156.8,5156.8,5156.6,5156.6,5153.287286780049,0,85.605,5156.8614262769115,5156.825,3,1,0,0,0,0,0,5156.842829525485,,,,,,,5168.186435827054,5163.578095767041,5158.969755707029,5156.842829525485,5154.715903343941,5150.107563283929,5145.4992232239165,0,0,0,0,,,4
2026-02-23T15:46:45+08:00,5156.5,5156.7,5156.4,5156.7,5153.34067186348,-1,85.565,5156.871340060421,5156.825,3,1,0,0,0,0,0,5156.862483946746,,,,,,,5168.137653689226,5163.557115981343,5158.97657827346,5156.862483946746,5154.748389620031,5150.167851912149,5145.587314204266,0,0,0,0,,,6
2026-02-23T15:47:00+08:00,5156.3,5157.1,5156.3,5157,5153.403274504062,1,85.63,5156.892654456846,5156.825,3,1,0,0,0,0,0,5156.900035721715,,,,,,,5168.104837185655,5163.552886590929,5159.000935996203,5156.900035721715,5154.799135447226,5150.2471848525,5145.695234257774,0,0,0,0,,,12
2026-02-23T15:47:15+08:00,5156.9,5157.1,5156.4,5157.1,5153.47693064089,-1,85.605,5156.912810107151,5156.825,3,1,0,0,0,0,0,5156.938215262262,,,,,,,5168.069603534217,5163.547477048735,5159.025350563254,5156.938215262262,5154.85107996127,5150.328953475789,5145.806826990307,0,0,0,0,,,17
2026-02-23T15:47:30+08:00,5156.5,5158.3,5156.5,5157.6,5153.562775431023,-1,85.6,5156.977345242408,5156.825,3,1,0,0,0,0,0,5157.013403703822,,,,,,,5168.082202305502,5163.58550287357,5159.0888034416375,5157.013403703822,5154.938003966007,5150.441304534075,5145.944605102143,0,0,0,0,,,23
2026-02-23T15:47:45+08:00,5157,5158.1,5157,5158.1,5153.659594629222,0,85.6,5157.066926900985,5157.825,3,1,0,0,0,0,0,5157.128502756609,,,,,,,5168.137340475265,5163.665000152061,5159.192659828857,5157.128502756609,5155.064345684361,5150.592005361157,5146.119665037953,0,0,0,0,,,5
2026-02-23T15:48:00+08:00,5157.6,5157.6,5156.9,5157,5153.764907867773,-1,85.55,5157.088205724109,5157.825,3,1,0,0,0,0,0,5157.138008275071,,,,,,,5168.084756800612,5163.637640212111,5159.19052362361,5157.138008275071,5155.085492926532,5150.638376338031,5146.19125974953,0,0,0,0,,,6
2026-02-23T15:48:15+08:00,5156.3,5157.6,5156.3,5157.3,5153.877241789808,1,85.59,5157.105611240726,5157.825,3,1,0,0,0,0,0,5157.169593509194,,,,,,,5168.059845964012,5163.635680904243,5159.211515844472,5157.169593509194,5155.127671173916,5150.703506114145,5146.279341054375,0,0,0,0,,,12
2026-02-23T15:48:30+08:00,5157.8,5158.4,5157.7,5157.9,5153.995147774918,0,85.59,5157.196729110676,5157.825,3,1,0,0,0,0,0,5157.250971981775,,,,,,,5168.0829582713695,5163.682463841222,5159.281969411074,5157.250971981775,5155.219974552477,5150.819480122329,5146.418985692181,0,0,0,0,,,19
